frame_idx,image_name,track_id,action,action_conf,det_conf,buf_size,x1,y1,x2,y2
225,20230609c_00453.jpg,158,neutral,0.9909,0.9392,16,1466,373,1515,422
225,20230609c_00453.jpg,1134,fanning,0.9956,0.9365,16,242,383,319,452
225,20230609c_00453.jpg,1639,fanning,0.7071,0.9329,16,924,373,991,419
225,20230609c_00453.jpg,1737,buffering,0.0000,0.9288,1,1230,821,1283,920
225,20230609c_00453.jpg,1693,fanning,0.9943,0.9214,11,755,371,834,419
225,20230609c_00453.jpg,1741,buffering,0.0000,0.9043,1,515,768,560,851
225,20230609c_00453.jpg,1660,neutral,0.9997,0.8774,15,712,372,751,395
225,20230609c_00453.jpg,1738,buffering,0.0000,0.8085,1,550,813,598,857
226,20230609c_00454.jpg,1730,buffering,0.0000,0.9433,3,969,414,1030,511
226,20230609c_00454.jpg,842,fanning,0.9971,0.9381,16,368,435,438,533
226,20230609c_00454.jpg,1134,fanning,0.9962,0.9360,16,243,382,320,452
226,20230609c_00454.jpg,1681,neutral,0.9864,0.9342,12,1007,372,1069,438
226,20230609c_00454.jpg,1708,fanning,0.8669,0.9320,8,827,371,894,464
226,20230609c_00454.jpg,158,neutral,0.9918,0.9305,16,1465,374,1514,423
226,20230609c_00454.jpg,1639,fanning,0.9321,0.9301,16,932,372,995,417
226,20230609c_00454.jpg,1737,buffering,0.0000,0.9253,2,1227,807,1287,916
226,20230609c_00454.jpg,1654,neutral,0.8761,0.9180,14,1173,372,1261,445
226,20230609c_00454.jpg,1741,buffering,0.0000,0.9123,2,514,752,567,831
226,20230609c_00454.jpg,1693,fanning,0.9966,0.8897,12,760,372,830,415
226,20230609c_00454.jpg,1660,neutral,0.9997,0.7921,16,709,371,744,390
227,20230609c_00455.jpg,1708,fanning,0.7686,0.9430,9,835,371,894,459
227,20230609c_00455.jpg,842,fanning,0.9973,0.9399,16,367,437,436,523
227,20230609c_00455.jpg,1730,neutral,0.9997,0.9368,4,958,375,1021,481
227,20230609c_00455.jpg,158,neutral,0.9919,0.9357,16,1465,374,1518,422
227,20230609c_00455.jpg,1134,fanning,0.9962,0.9339,16,243,382,324,452
227,20230609c_00455.jpg,1681,neutral,0.9877,0.9262,13,1012,374,1075,439
227,20230609c_00455.jpg,1654,neutral,0.8816,0.9189,15,1164,373,1259,445
227,20230609c_00455.jpg,1737,buffering,0.0000,0.9119,3,1186,798,1258,900
227,20230609c_00455.jpg,1693,fanning,0.9982,0.8975,13,764,371,826,410
227,20230609c_00455.jpg,1746,buffering,0.0000,0.8619,1,1156,879,1215,919
227,20230609c_00455.jpg,1639,fanning,0.8508,0.8013,16,939,374,991,415
228,20230609c_00456.jpg,842,fanning,0.9972,0.9413,16,366,435,436,535
228,20230609c_00456.jpg,158,neutral,0.9891,0.9321,16,1464,374,1515,421
228,20230609c_00456.jpg,1134,fanning,0.9914,0.9318,16,242,392,316,452
228,20230609c_00456.jpg,1708,fanning,0.8521,0.9308,10,833,369,894,448
228,20230609c_00456.jpg,1654,neutral,0.9092,0.9114,16,1157,374,1248,447
228,20230609c_00456.jpg,1693,fanning,0.9985,0.9056,14,762,371,811,399
228,20230609c_00456.jpg,1746,buffering,0.0000,0.9024,2,1154,877,1205,930
228,20230609c_00456.jpg,1681,neutral,0.9827,0.8994,14,1017,373,1074,437
228,20230609c_00456.jpg,1639,fanning,0.6038,0.8593,16,947,374,992,414
229,20230609c_00457.jpg,1674,neutral,0.9992,0.9581,4,766,371,814,394
229,20230609c_00457.jpg,842,fanning,0.9971,0.9384,16,368,436,438,530
229,20230609c_00457.jpg,1134,fanning,0.9912,0.9329,16,242,389,320,450
229,20230609c_00457.jpg,1654,neutral,0.9418,0.9274,16,1150,376,1236,446
229,20230609c_00457.jpg,158,neutral,0.9468,0.9268,16,1455,374,1513,431
229,20230609c_00457.jpg,1708,fanning,0.9308,0.9255,11,834,370,892,445
229,20230609c_00457.jpg,1681,neutral,0.9761,0.8801,15,1021,372,1074,433
229,20230609c_00457.jpg,1746,buffering,0.0000,0.8670,3,1144,882,1178,937
229,20230609c_00457.jpg,1639,neutral,0.6492,0.8360,16,947,373,1001,412
230,20230609c_00458.jpg,842,fanning,0.9974,0.9407,16,368,434,439,523
230,20230609c_00458.jpg,158,neutral,0.8325,0.9303,16,1461,373,1512,431
230,20230609c_00458.jpg,1708,fanning,0.9335,0.9292,12,838,370,896,441
230,20230609c_00458.jpg,1134,fanning,0.9899,0.9288,16,242,391,319,448
230,20230609c_00458.jpg,1595,neutral,0.6303,0.9255,4,916,750,976,847
230,20230609c_00458.jpg,1654,neutral,0.9811,0.9222,16,1149,372,1230,446
230,20230609c_00458.jpg,1674,neutral,0.9991,0.8949,5,764,371,811,394
230,20230609c_00458.jpg,1730,neutral,0.9994,0.8789,5,983,372,1036,438
230,20230609c_00458.jpg,1758,buffering,0.0000,0.8198,1,1190,1048,1252,1080
230,20230609c_00458.jpg,1639,neutral,0.6391,0.8100,16,948,373,1000,411
231,20230609c_00459.jpg,842,fanning,0.9973,0.9425,16,366,435,437,532
231,20230609c_00459.jpg,158,neutral,0.7465,0.9296,16,1461,373,1513,433
231,20230609c_00459.jpg,1134,fanning,0.9899,0.9291,16,242,392,320,448
231,20230609c_00459.jpg,1761,buffering,0.0000,0.9269,1,717,635,766,713
231,20230609c_00459.jpg,1708,fanning,0.9462,0.9262,13,838,369,896,436
231,20230609c_00459.jpg,1654,neutral,0.9832,0.9193,16,1144,372,1222,439
231,20230609c_00459.jpg,1746,neutral,0.9990,0.9130,4,1118,910,1162,976
231,20230609c_00459.jpg,1674,neutral,0.9982,0.8934,6,763,371,806,393
231,20230609c_00459.jpg,1639,neutral,0.5640,0.8047,16,952,374,989,410
232,20230609c_00460.jpg,842,fanning,0.9977,0.9401,16,368,435,439,533
232,20230609c_00460.jpg,1761,buffering,0.0000,0.9370,2,694,618,750,698
232,20230609c_00460.jpg,1654,neutral,0.9852,0.9343,16,1143,372,1216,441
232,20230609c_00460.jpg,1134,fanning,0.9874,0.9312,16,242,393,320,448
232,20230609c_00460.jpg,158,fanning,0.6560,0.9279,16,1460,373,1512,433
232,20230609c_00460.jpg,1708,fanning,0.9540,0.9263,14,838,369,898,436
232,20230609c_00460.jpg,1674,neutral,0.9967,0.9115,7,761,371,804,396
233,20230609c_00461.jpg,842,fanning,0.9977,0.9403,16,367,435,438,524
233,20230609c_00461.jpg,1654,neutral,0.9642,0.9391,16,1134,372,1202,437
233,20230609c_00461.jpg,158,fanning,0.8794,0.9292,16,1458,373,1511,432
233,20230609c_00461.jpg,1134,fanning,0.9747,0.9284,16,242,393,319,449
233,20230609c_00461.jpg,1708,fanning,0.9487,0.9276,15,838,369,895,433
233,20230609c_00461.jpg,1674,neutral,0.9955,0.9023,8,753,372,817,399
234,20230609c_00462.jpg,842,fanning,0.9974,0.9406,16,369,433,436,534
234,20230609c_00462.jpg,1654,neutral,0.9868,0.9364,16,1137,373,1194,430
234,20230609c_00462.jpg,1134,fanning,0.9741,0.9306,16,243,392,317,450
234,20230609c_00462.jpg,1776,buffering,0.0000,0.9298,1,470,613,525,703
234,20230609c_00462.jpg,158,fanning,0.9355,0.9279,16,1454,372,1511,433
234,20230609c_00462.jpg,1708,fanning,0.9655,0.9221,16,838,370,896,432
234,20230609c_00462.jpg,1730,neutral,0.9987,0.9212,6,978,372,1061,428
234,20230609c_00462.jpg,1674,neutral,0.9961,0.9043,9,756,372,799,399
235,20230609c_00463.jpg,842,fanning,0.9971,0.9414,16,369,432,440,534
235,20230609c_00463.jpg,1776,buffering,0.0000,0.9381,2,462,580,518,670
235,20230609c_00463.jpg,1134,fanning,0.9803,0.9339,16,243,392,316,451
235,20230609c_00463.jpg,1730,neutral,0.9989,0.9327,7,984,371,1068,422
235,20230609c_00463.jpg,158,fanning,0.9670,0.9244,16,1454,372,1509,432
235,20230609c_00463.jpg,1708,fanning,0.9308,0.9224,16,838,369,897,433
235,20230609c_00463.jpg,1654,neutral,0.9827,0.9212,16,1133,375,1186,418
235,20230609c_00463.jpg,1786,buffering,0.0000,0.9193,1,154,700,210,764
235,20230609c_00463.jpg,1674,neutral,0.9970,0.8986,10,751,372,797,398
236,20230609c_00464.jpg,842,fanning,0.9976,0.9421,16,369,433,437,530
236,20230609c_00464.jpg,1134,fanning,0.9802,0.9373,16,242,390,316,452
236,20230609c_00464.jpg,1730,neutral,0.9982,0.9277,8,992,371,1075,419
236,20230609c_00464.jpg,1654,neutral,0.9829,0.9251,16,1131,373,1174,413
236,20230609c_00464.jpg,158,fanning,0.9798,0.9204,16,1452,372,1506,431
236,20230609c_00464.jpg,1708,fanning,0.8777,0.9116,16,836,369,895,432
236,20230609c_00464.jpg,1674,neutral,0.9962,0.9093,11,734,371,796,399
236,20230609c_00464.jpg,1786,buffering,0.0000,0.8913,2,171,679,224,754
237,20230609c_00465.jpg,842,fanning,0.9987,0.9385,16,370,434,435,533
237,20230609c_00465.jpg,1134,fanning,0.9812,0.9382,16,244,389,316,454
237,20230609c_00465.jpg,1730,neutral,0.9963,0.9311,9,1000,371,1079,415
237,20230609c_00465.jpg,158,fanning,0.9896,0.9246,16,1445,373,1508,431
237,20230609c_00465.jpg,1708,fanning,0.8127,0.9205,16,836,369,895,432
237,20230609c_00465.jpg,1674,neutral,0.9932,0.9132,12,733,371,796,400
237,20230609c_00465.jpg,1654,neutral,0.9929,0.9015,16,1131,373,1171,405
237,20230609c_00465.jpg,1786,buffering,0.0000,0.8998,3,174,648,233,718
238,20230609c_00466.jpg,1134,fanning,0.9797,0.9398,16,245,388,315,454
238,20230609c_00466.jpg,842,fanning,0.9989,0.9385,16,369,436,434,532
238,20230609c_00466.jpg,1786,neutral,0.9996,0.9313,4,164,612,245,683
238,20230609c_00466.jpg,1730,neutral,0.9929,0.9290,10,999,370,1082,416
238,20230609c_00466.jpg,158,fanning,0.9896,0.9198,16,1452,372,1507,426
238,20230609c_00466.jpg,1708,fanning,0.8329,0.9166,16,835,371,892,431
238,20230609c_00466.jpg,1674,neutral,0.9974,0.9122,13,733,371,778,397
238,20230609c_00466.jpg,1654,neutral,0.9933,0.9018,16,1125,372,1167,396
239,20230609c_00467.jpg,1134,fanning,0.9815,0.9392,16,244,387,318,454
239,20230609c_00467.jpg,842,fanning,0.9988,0.9357,16,369,434,435,534
239,20230609c_00467.jpg,158,fanning,0.9879,0.9269,16,1455,373,1510,426
239,20230609c_00467.jpg,1730,neutral,0.9842,0.9244,11,996,370,1078,413
239,20230609c_00467.jpg,1708,fanning,0.8314,0.9210,16,834,369,892,431
239,20230609c_00467.jpg,1674,neutral,0.9969,0.9108,14,717,371,781,398
239,20230609c_00467.jpg,1786,neutral,0.9979,0.8314,5,193,572,239,644
239,20230609c_00467.jpg,1654,neutral,0.9953,0.8061,16,1124,372,1163,391
240,20230609c_00468.jpg,1134,fanning,0.9796,0.9381,16,245,386,318,455
240,20230609c_00468.jpg,1730,neutral,0.9642,0.9359,12,1001,372,1082,411
240,20230609c_00468.jpg,842,fanning,0.9986,0.9324,16,367,435,438,532
240,20230609c_00468.jpg,1808,buffering,0.0000,0.9322,1,260,644,334,727
240,20230609c_00468.jpg,158,fanning,0.9897,0.9270,16,1450,373,1512,431
240,20230609c_00468.jpg,1708,fanning,0.6458,0.9251,16,833,371,892,431
240,20230609c_00468.jpg,1810,buffering,0.0000,0.9229,1,663,387,727,461
240,20230609c_00468.jpg,1786,neutral,0.9914,0.8982,6,186,533,243,609
240,20230609c_00468.jpg,1674,neutral,0.9966,0.8951,15,728,371,773,399
241,20230609c_00469.jpg,1134,fanning,0.9794,0.9403,16,242,375,317,453
241,20230609c_00469.jpg,842,fanning,0.9985,0.9359,16,367,436,437,524
241,20230609c_00469.jpg,1730,neutral,0.9363,0.9340,13,1006,371,1086,410
241,20230609c_00469.jpg,158,fanning,0.9911,0.9323,16,1444,372,1512,433
241,20230609c_00469.jpg,1708,fanning,0.6922,0.9302,16,832,370,890,429
241,20230609c_00469.jpg,1808,buffering,0.0000,0.9268,2,299,644,374,723
241,20230609c_00469.jpg,1786,neutral,0.9861,0.9238,7,168,485,244,575
241,20230609c_00469.jpg,1810,buffering,0.0000,0.9224,2,689,371,762,461
241,20230609c_00469.jpg,1813,buffering,0.0000,0.9194,1,659,822,711,896
241,20230609c_00469.jpg,1674,neutral,0.9973,0.8082,16,725,372,774,398
242,20230609c_00470.jpg,842,fanning,0.9985,0.9402,16,369,433,438,524
242,20230609c_00470.jpg,1134,fanning,0.9794,0.9339,16,243,377,317,453
242,20230609c_00470.jpg,158,fanning,0.9918,0.9301,16,1446,372,1511,432
242,20230609c_00470.jpg,1813,buffering,0.0000,0.9301,2,671,806,733,902
242,20230609c_00470.jpg,1708,fanning,0.7221,0.9294,16,833,370,893,425
242,20230609c_00470.jpg,1786,neutral,0.8653,0.9257,8,170,434,240,501
242,20230609c_00470.jpg,1810,buffering,0.0000,0.9231,3,701,373,762,465
242,20230609c_00470.jpg,1730,neutral,0.8604,0.8896,14,1009,371,1088,408
243,20230609c_00471.jpg,842,fanning,0.9985,0.9414,16,372,434,438,524
243,20230609c_00471.jpg,1810,neutral,0.9994,0.9369,4,718,370,775,456
243,20230609c_00471.jpg,1819,buffering,0.0000,0.9328,1,984,585,1033,668
243,20230609c_00471.jpg,1813,buffering,0.0000,0.9326,3,693,785,743,876
243,20230609c_00471.jpg,1708,fanning,0.7176,0.9324,16,832,370,893,421
243,20230609c_00471.jpg,158,fanning,0.9923,0.9295,16,1451,373,1514,432
243,20230609c_00471.jpg,1134,fanning,0.9755,0.9032,16,202,374,316,453
243,20230609c_00471.jpg,1730,neutral,0.7362,0.8983,15,1012,371,1089,414
244,20230609c_00472.jpg,1819,buffering,0.0000,0.9426,2,974,574,1035,662
244,20230609c_00472.jpg,842,fanning,0.9986,0.9410,16,372,434,439,525
244,20230609c_00472.jpg,158,fanning,0.9931,0.9298,16,1448,373,1513,432
244,20230609c_00472.jpg,1813,neutral,0.9996,0.9203,4,699,732,755,841
244,20230609c_00472.jpg,1827,buffering,0.0000,0.9192,1,702,1000,768,1079
244,20230609c_00472.jpg,1810,neutral,0.9990,0.9138,5,730,372,797,443
244,20230609c_00472.jpg,1708,fanning,0.7025,0.9119,16,835,371,885,419
244,20230609c_00472.jpg,1730,neutral,0.6630,0.8681,16,1017,372,1084,417
244,20230609c_00472.jpg,1134,fanning,0.9771,0.8286,16,245,376,306,452
245,20230609c_00473.jpg,1134,fanning,0.9722,0.9412,16,244,372,318,451
245,20230609c_00473.jpg,842,fanning,0.9985,0.9398,16,372,435,438,526
245,20230609c_00473.jpg,1819,buffering,0.0000,0.9371,3,975,563,1029,646
245,20230609c_00473.jpg,158,fanning,0.9925,0.9318,16,1445,373,1510,433
245,20230609c_00473.jpg,1810,neutral,0.9990,0.9197,6,732,372,797,440
245,20230609c_00473.jpg,1708,fanning,0.6680,0.9115,16,836,371,889,417
245,20230609c_00473.jpg,1730,fanning,0.6119,0.8961,16,1015,372,1105,418
246,20230609c_00474.jpg,1134,fanning,0.9691,0.9444,16,245,370,318,451
246,20230609c_00474.jpg,1833,buffering,0.0000,0.9360,1,217,889,304,980
246,20230609c_00474.jpg,1810,neutral,0.9988,0.9342,7,730,372,793,440
246,20230609c_00474.jpg,842,fanning,0.9988,0.9334,16,367,436,436,527
246,20230609c_00474.jpg,158,fanning,0.9917,0.9298,16,1444,373,1511,432
246,20230609c_00474.jpg,1837,buffering,0.0000,0.9180,1,366,365,449,430
246,20230609c_00474.jpg,1708,fanning,0.6920,0.9134,16,838,370,892,416
246,20230609c_00474.jpg,1730,fanning,0.9271,0.8562,16,1019,372,1079,405
247,20230609c_00475.jpg,1134,fanning,0.9625,0.9442,16,245,370,314,452
247,20230609c_00475.jpg,1833,buffering,0.0000,0.9353,2,243,919,339,1008
247,20230609c_00475.jpg,1810,neutral,0.9981,0.9336,8,731,372,798,436
247,20230609c_00475.jpg,1837,buffering,0.0000,0.9334,2,364,366,426,430
247,20230609c_00475.jpg,1741,buffering,0.0000,0.9326,3,526,623,591,744
247,20230609c_00475.jpg,158,fanning,0.9901,0.9275,16,1444,373,1509,430
247,20230609c_00475.jpg,842,fanning,0.9988,0.9257,16,372,438,437,529
247,20230609c_00475.jpg,1708,fanning,0.6768,0.9150,16,835,370,886,416
247,20230609c_00475.jpg,1844,buffering,0.0000,0.9067,1,758,599,814,696
247,20230609c_00475.jpg,1730,fanning,0.8592,0.8119,16,1028,373,1081,396
248,20230609c_00476.jpg,1741,neutral,0.9981,0.9425,4,513,572,581,680
248,20230609c_00476.jpg,1134,fanning,0.9559,0.9404,16,245,370,315,452
248,20230609c_00476.jpg,1810,neutral,0.9958,0.9325,9,735,373,805,430
248,20230609c_00476.jpg,1837,buffering,0.0000,0.9307,3,367,367,429,425
248,20230609c_00476.jpg,1844,buffering,0.0000,0.9303,2,727,564,791,664
248,20230609c_00476.jpg,158,fanning,0.9876,0.9267,16,1444,374,1510,432
248,20230609c_00476.jpg,1708,fanning,0.6633,0.9148,16,836,370,888,418
248,20230609c_00476.jpg,842,fanning,0.9987,0.9080,16,373,439,440,531
248,20230609c_00476.jpg,1730,fanning,0.7927,0.7379,16,1026,373,1081,406
249,20230609c_00477.jpg,1741,neutral,0.9911,0.9481,5,526,550,588,646
249,20230609c_00477.jpg,1134,fanning,0.9668,0.9407,16,245,372,315,453
249,20230609c_00477.jpg,158,fanning,0.9835,0.9365,16,1439,373,1508,429
249,20230609c_00477.jpg,1595,fanning,0.6507,0.9310,5,883,782,934,890
249,20230609c_00477.jpg,1837,neutral,0.7125,0.9258,4,363,367,426,421
249,20230609c_00477.jpg,1810,neutral,0.9779,0.9246,10,740,373,812,424
249,20230609c_00477.jpg,842,fanning,0.9982,0.9134,16,368,441,435,533
249,20230609c_00477.jpg,1708,fanning,0.6159,0.9094,16,835,370,895,420
249,20230609c_00477.jpg,1730,fanning,0.7113,0.7287,16,1034,373,1081,399
250,20230609c_00478.jpg,1741,neutral,0.7665,0.9434,6,537,548,602,648
250,20230609c_00478.jpg,1134,fanning,0.9710,0.9401,16,244,372,315,453
250,20230609c_00478.jpg,1595,fanning,0.8173,0.9378,6,896,735,952,835
250,20230609c_00478.jpg,1837,fanning,0.5771,0.9370,5,368,368,437,420
250,20230609c_00478.jpg,1761,buffering,0.0000,0.9365,3,584,494,653,585
250,20230609c_00478.jpg,158,fanning,0.9710,0.9322,16,1437,373,1507,425
250,20230609c_00478.jpg,1708,fanning,0.5647,0.9190,16,840,371,893,421
250,20230609c_00478.jpg,842,fanning,0.9977,0.9114,16,371,438,436,529
250,20230609c_00478.jpg,1810,neutral,0.9814,0.8916,11,747,372,793,407
251,20230609c_00479.jpg,1134,fanning,0.9747,0.9419,16,243,372,315,451
251,20230609c_00479.jpg,1741,fanning,0.6087,0.9395,7,525,549,585,658
251,20230609c_00479.jpg,1868,buffering,0.0000,0.9378,1,436,945,504,1062
251,20230609c_00479.jpg,1837,fanning,0.7845,0.9306,6,367,367,447,414
251,20230609c_00479.jpg,158,fanning,0.9492,0.9288,16,1441,374,1509,426
251,20230609c_00479.jpg,1867,buffering,0.0000,0.9252,1,1052,371,1124,450
251,20230609c_00479.jpg,1708,fanning,0.6366,0.9192,16,839,370,893,422
251,20230609c_00479.jpg,842,fanning,0.9975,0.9033,16,372,436,438,528
251,20230609c_00479.jpg,1810,neutral,0.9894,0.8867,12,749,372,794,400
252,20230609c_00480.jpg,1872,buffering,0.0000,0.9452,1,1398,504,1461,593
252,20230609c_00480.jpg,1134,fanning,0.9853,0.9444,16,244,370,315,451
252,20230609c_00480.jpg,1874,buffering,0.0000,0.9373,1,669,416,714,501
252,20230609c_00480.jpg,158,fanning,0.9216,0.9306,16,1434,373,1507,429
252,20230609c_00480.jpg,1876,buffering,0.0000,0.9298,1,523,930,598,1021
252,20230609c_00480.jpg,1867,buffering,0.0000,0.9294,2,1058,371,1133,446
252,20230609c_00480.jpg,1873,buffering,0.0000,0.9288,1,907,661,964,756
252,20230609c_00480.jpg,1708,fanning,0.7203,0.9226,16,838,370,894,423
252,20230609c_00480.jpg,842,fanning,0.9971,0.9127,16,376,434,438,530
253,20230609c_00481.jpg,1872,buffering,0.0000,0.9428,2,1378,489,1443,576
253,20230609c_00481.jpg,1134,fanning,0.9840,0.9419,16,243,371,313,452
253,20230609c_00481.jpg,1874,buffering,0.0000,0.9370,2,652,401,728,491
253,20230609c_00481.jpg,158,fanning,0.8849,0.9356,16,1443,374,1510,429
253,20230609c_00481.jpg,1867,buffering,0.0000,0.9336,3,1059,370,1125,441
253,20230609c_00481.jpg,1873,buffering,0.0000,0.9280,2,915,613,979,721
253,20230609c_00481.jpg,1837,fanning,0.9619,0.9253,7,379,368,461,409
253,20230609c_00481.jpg,842,fanning,0.9977,0.9180,16,382,428,451,534
253,20230609c_00481.jpg,1708,fanning,0.7316,0.9168,16,837,371,896,424
253,20230609c_00481.jpg,1881,buffering,0.0000,0.8964,1,616,939,703,1019
253,20230609c_00481.jpg,1882,buffering,0.0000,0.8562,1,0,705,31,808
254,20230609c_00482.jpg,1867,neutral,0.9971,0.9408,4,1062,371,1131,439
254,20230609c_00482.jpg,1134,fanning,0.9936,0.9406,16,243,370,315,451
254,20230609c_00482.jpg,1874,buffering,0.0000,0.9362,3,628,400,707,488
254,20230609c_00482.jpg,158,fanning,0.8813,0.9347,16,1451,374,1512,429
254,20230609c_00482.jpg,1708,fanning,0.7162,0.9181,16,837,371,889,425
254,20230609c_00482.jpg,1827,buffering,0.0000,0.8839,2,720,958,833,1046
254,20230609c_00482.jpg,1882,buffering,0.0000,0.8833,2,0,675,38,767
254,20230609c_00482.jpg,842,fanning,0.9937,0.8671,16,381,440,437,528
255,20230609c_00483.jpg,1874,neutral,0.9941,0.9444,4,615,390,678,488
255,20230609c_00483.jpg,1134,fanning,0.9976,0.9401,16,242,370,316,450
255,20230609c_00483.jpg,158,fanning,0.9014,0.9326,16,1444,374,1509,429
255,20230609c_00483.jpg,1867,neutral,0.9870,0.9253,5,1059,374,1132,433
255,20230609c_00483.jpg,1882,buffering,0.0000,0.9211,3,0,649,70,726
255,20230609c_00483.jpg,1708,fanning,0.6953,0.9201,16,837,370,897,426
255,20230609c_00483.jpg,842,fanning,0.9964,0.9151,16,378,440,436,526
255,20230609c_00483.jpg,1896,buffering,0.0000,0.9111,1,347,397,398,487
256,20230609c_00484.jpg,1874,neutral,0.9705,0.9364,5,598,390,659,482
256,20230609c_00484.jpg,158,fanning,0.9394,0.9320,16,1451,374,1513,429
256,20230609c_00484.jpg,1881,buffering,0.0000,0.9280,2,638,918,687,999
256,20230609c_00484.jpg,1134,fanning,0.9987,0.9272,16,242,374,314,448
256,20230609c_00484.jpg,1867,neutral,0.9887,0.9199,6,1058,371,1131,428
256,20230609c_00484.jpg,1708,fanning,0.6758,0.9177,16,840,371,907,425
256,20230609c_00484.jpg,1896,buffering,0.0000,0.9135,2,366,395,423,483
256,20230609c_00484.jpg,842,fanning,0.9964,0.8678,16,381,446,430,525
257,20230609c_00485.jpg,1874,neutral,0.9578,0.9361,6,589,389,649,483
257,20230609c_00485.jpg,158,fanning,0.9449,0.9327,16,1446,373,1511,429
257,20230609c_00485.jpg,1708,fanning,0.6108,0.9130,16,841,371,903,424
257,20230609c_00485.jpg,1867,neutral,0.9964,0.9128,7,1083,373,1124,412
257,20230609c_00485.jpg,1907,buffering,0.0000,0.9094,1,255,369,329,480
257,20230609c_00485.jpg,1896,buffering,0.0000,0.9087,3,388,394,444,480
257,20230609c_00485.jpg,1134,fanning,0.9981,0.8290,16,241,378,301,449
257,20230609c_00485.jpg,842,fanning,0.9974,0.7394,16,381,455,422,525
258,20230609c_00486.jpg,158,fanning,0.9616,0.9426,16,1452,374,1513,430
258,20230609c_00486.jpg,1874,neutral,0.7967,0.9346,7,575,377,641,476
258,20230609c_00486.jpg,1913,buffering,0.0000,0.9342,1,1032,384,1090,475
258,20230609c_00486.jpg,1914,buffering,0.0000,0.9331,1,1219,390,1272,475
258,20230609c_00486.jpg,1896,fanning,0.9991,0.9227,4,399,390,462,474
258,20230609c_00486.jpg,1907,buffering,0.0000,0.9127,2,244,369,338,448
258,20230609c_00486.jpg,1708,fanning,0.5902,0.9095,16,842,371,902,418
258,20230609c_00486.jpg,1134,fanning,0.9980,0.8866,16,241,374,318,447
258,20230609c_00486.jpg,842,fanning,0.9960,0.8795,16,380,444,420,526
258,20230609c_00486.jpg,1867,neutral,0.9971,0.8734,8,1089,374,1125,403
258,20230609c_00486.jpg,1920,buffering,0.0000,0.6125,1,416,466,436,524
259,20230609c_00487.jpg,158,fanning,0.9503,0.9402,16,1441,373,1513,426
259,20230609c_00487.jpg,1913,buffering,0.0000,0.9326,2,1029,382,1084,473
259,20230609c_00487.jpg,1914,buffering,0.0000,0.9322,2,1210,374,1269,461
259,20230609c_00487.jpg,1896,fanning,0.9990,0.9317,5,416,389,479,469
259,20230609c_00487.jpg,842,fanning,0.9962,0.9276,16,375,439,441,527
259,20230609c_00487.jpg,1134,fanning,0.9986,0.9251,16,240,377,317,445
259,20230609c_00487.jpg,1874,uncertain,0.5046,0.9195,8,544,374,640,457
259,20230609c_00487.jpg,1708,fanning,0.6554,0.9053,16,850,371,908,416
259,20230609c_00487.jpg,1738,buffering,0.0000,0.8889,2,1114,829,1158,896
259,20230609c_00487.jpg,1867,neutral,0.9978,0.8420,9,1097,373,1132,393
260,20230609c_00488.jpg,1914,buffering,0.0000,0.9387,3,1212,373,1269,457
260,20230609c_00488.jpg,1896,fanning,0.9991,0.9376,6,436,380,524,471
260,20230609c_00488.jpg,158,fanning,0.9512,0.9324,16,1433,373,1507,427
260,20230609c_00488.jpg,1134,fanning,0.9986,0.9313,16,238,374,315,446
260,20230609c_00488.jpg,842,fanning,0.9959,0.9289,16,375,437,439,527
260,20230609c_00488.jpg,1874,fanning,0.6059,0.9263,9,542,373,631,459
260,20230609c_00488.jpg,1913,buffering,0.0000,0.9254,3,1028,374,1089,468
260,20230609c_00488.jpg,1708,fanning,0.6914,0.9101,16,846,371,904,416
261,20230609c_00489.jpg,1914,neutral,0.9995,0.9389,4,1210,372,1267,448
261,20230609c_00489.jpg,1896,fanning,0.9994,0.9381,7,457,373,536,477
261,20230609c_00489.jpg,1874,fanning,0.5635,0.9381,10,547,370,626,457
261,20230609c_00489.jpg,1134,fanning,0.9983,0.9349,16,239,375,319,448
261,20230609c_00489.jpg,158,fanning,0.9555,0.9337,16,1451,374,1509,427
261,20230609c_00489.jpg,842,fanning,0.9958,0.9215,16,377,434,435,528
261,20230609c_00489.jpg,1913,neutral,0.9974,0.9132,4,1023,375,1086,465
261,20230609c_00489.jpg,1708,fanning,0.7929,0.9019,16,849,371,911,413
261,20230609c_00489.jpg,1939,buffering,0.0000,0.8987,1,363,366,424,437
261,20230609c_00489.jpg,1934,buffering,0.0000,0.8104,1,459,372,540,398
262,20230609c_00490.jpg,158,fanning,0.9676,0.9412,16,1450,374,1516,428
262,20230609c_00490.jpg,1134,fanning,0.9965,0.9359,16,240,385,316,447
262,20230609c_00490.jpg,1913,neutral,0.9944,0.9320,5,1016,375,1080,463
262,20230609c_00490.jpg,1896,fanning,0.9993,0.9278,8,467,370,550,468
262,20230609c_00490.jpg,1874,fanning,0.7464,0.9247,11,547,372,621,441
262,20230609c_00490.jpg,842,fanning,0.9934,0.9243,16,380,436,439,530
262,20230609c_00490.jpg,1914,neutral,0.9994,0.9225,5,1204,373,1264,436
262,20230609c_00490.jpg,1708,fanning,0.7630,0.9000,16,849,371,911,411
262,20230609c_00490.jpg,1939,buffering,0.0000,0.8941,2,358,366,426,412
262,20230609c_00490.jpg,1934,buffering,0.0000,0.5793,2,460,371,542,396
